"id","time","y","x1","x2","x3","x4","x5"
1,1994,19.551796011434,3.11529294935316,2.16231456234549,1.0830728362255,1.75759633923107,1.17856315813772
1,1995,84.1244361331295,3.11768350308342,2.16989184826679,1.0830728362255,1.75355805410956,1.19294344488637
1,1996,-16.8316922413761,3.11995934425092,2.17302079461973,1.0830728362255,1.78056741440334,1.17600451579848
1,1997,38.6924759407966,3.12239021136986,2.17152973478316,1.08966958845097,1.78778236814407,1.11407801819437
1,1998,35.2779922941386,3.1255280320635,2.18304278859028,1.0961706839044,1.76934177652865,1.14092065465965
1,1999,72.7751969233099,3.12886394696065,2.17759103637961,1.09097544646582,1.76548650130625,1.11940509810883
1,2000,12.8320582016023,3.13121736147524,2.18820266700707,1.08571922224655,1.76157191061573,1.31638619917973
1,2001,12.567409069051,3.13185095165447,2.20510878125724,1.09251383550311,1.76157191061573,1.39744092515242
1,2002,2.35395868598561,3.13423162595624,2.19098864487156,1.09920673270044,1.77313933709413,1.3457677242569
1,2003,-43.465843236782,3.13587643003906,2.18421347260997,1.12102509799161,1.7092881401355,1.26660252391013
1,2004,-18.4670324933756,3.13853050860304,2.16567567201502,1.10750110584987,1.68402236463627,1.38013200224559
1,2005,-3.36175711257699,3.14016410680081,2.17837954574189,1.08289010183656,1.68402236463627,1.51932730592431
1,2006,3.98202437738188,3.14135883747303,2.19155640462728,1.09615157485161,1.68926900441457,1.59710382907176
1,2007,-76.0181355866703,3.14299215829995,2.19389144419886,1.09231310735804,1.69946556508538,1.67400628280759
1,2008,15.9480984978313,3.14433166281852,2.19815941122508,1.09684843616408,1.68926900441457,1.76651073982774
1,2009,3.95027799364302,3.14422424944198,2.21217151066408,1.08903782552858,1.70442205454339,1.57270747419986
1,2010,-3.75448253729142,3.14476639624227,2.18562398510461,1.09644287230051,1.75355805410956,1.74807022830557
1,2011,9.336022495107,3.1456061959476,2.19279724981994,1.08908162641647,1.75759633923107,1.77402432108971
1,2012,-4.82294443703823,3.14743514157774,2.19952674045167,1.09705507778831,1.75759633923107,1.59756245117803
1,2013,41.0899990746179,3.14820561010154,2.18948424493292,1.10010795552248,1.79131332634093,1.59914311956106
1,2014,7.17555096043262,3.14912763627702,2.19582163599917,1.14183683263867,1.79479498824035,1.55600835975411
1,2015,-2.61667159579292,3.14972855534434,2.19159287902862,1.10602842768963,1.79822858334139,1.39381533853073
1,2016,-7.45889783664573,3.15071761633475,2.18793307795981,1.08407198346519,1.80495627538929,1.49355834522222
1,2017,-5.32826825681005,3.15124798650945,2.19444544004207,1.06193768491911,1.81471564899766,1.58047675070524
1,2018,-110.285991857534,3.15239023094308,2.20232152262387,1.07105427027322,1.8115054024445,1.59242424718172
1,2019,0,3.15298132135765,2.21409684677708,1.07728471642852,1.82715071857448,1.62835960704636
1,2020,0,3.15181464023421,2.20690493817844,1.05190145672147,1.85298998668053,1.64982052188822
1,2021,0,3.15338990477684,2.18458651164411,1.05955875431307,1.88117362914884,1.90539564854765
1,2022,0,3.15583876571827,2.21265012131183,1.01574587640661,1.88117362914884,1.90539564854765
1,2023,0,3.15676249481772,2.22783069398521,1.02080071264628,1.88117362914884,1.90539564854765
1,2024,0,3.15622721514824,2.219384697866,1.02080071264628,1.88117362914884,1.90539564854765
2,1994,16.5462986797652,3.10128321730118,2.28995033675136,1.11118474853483,2.08006079324521,0.124495990453121
2,1995,33.5530737155386,3.10350773513117,2.29670663495059,1.11118474853483,2.08006079324521,0.121742911671764
2,1996,20.5287777258207,3.10534876852796,2.30226324126426,1.11118474853483,2.06413828843198,0.142251090484675
2,1997,18.8019601675025,3.10714470772758,2.3151673346823,1.11048492280896,2.07225793911295,0.132309793125439
2,1998,12.0575324305459,3.11010752913648,2.32054939649041,1.10978398052079,2.06823918266756,0.0919616816813506
2,1999,3.08962177488838,3.11321675525561,2.32357313777351,1.11108621518892,2.08756888072466,0.0990593033307204
2,2000,6.92434161991856,3.11578625744849,2.34061868104461,1.11238459901585,2.08664579137454,0.153453424627358
2,2001,2.81304555607886,3.11660519381815,2.34533444187013,1.11886977173684,2.0781385355525,0.158202235038261
2,2002,1.48627050027914,3.11747284928477,2.3444434816681,1.12525985147468,2.07025863830605,0.157381217385838
2,2003,-20.0830286818413,3.1180452574794,2.3429124108381,1.12246886216286,2.04797261742659,0.150674862533117
2,2004,8.49056603773585,3.11973284115067,2.35266809090245,1.11362466181761,2.05459439556809,0.131145501189594
2,2005,1.90934460190848,3.12115358746113,2.35913056031072,1.12228171315565,2.06722177936113,0.145417822984666
2,2006,7.54723840891157,3.12354741841534,2.367061826234,1.13675542468157,2.08848767730203,0.184206468464278
2,2007,6.43511207107652,3.12651311083366,2.37184122140555,1.14800355583245,2.10933988701033,0.20550703363987
2,2008,1.06431307078032,3.12750202154606,2.37433750164937,1.139707330794,2.11502408600283,0.252698334236422
2,2009,0.0764987576702631,3.12407186525247,2.34447819339598,1.10226686218662,2.12742006802611,0.166060588604911
2,2010,13.51707239755,3.12543374419136,2.36867009533475,1.10918219350266,2.12591362253094,0.213024680510111
2,2011,-14.2399578623848,3.1276653200929,2.37968951456358,1.10853497263638,2.12965772564475,0.240001594211061
2,2012,6.59129293697048,3.12781431193278,2.37980348566506,1.12504020945332,2.14936261819127,0.23415724851394
2,2013,1.11041066138327,3.12707901213148,2.37831284347975,1.11857816062769,2.15069448679568,0.215301790806824
2,2014,-6.25591805213315,3.12705399366177,2.37745490511783,1.14710797221439,2.15785530725187,0.189551659020526
2,2015,3.99123356634821,3.12720637068531,2.37500760784064,1.11308432112414,2.1520169759168,0.133906395937193
2,2016,-8.19646892925712,3.12809310707858,2.37222135178386,1.09755410425461,2.15069448679568,0.110589938435541
2,2017,-3.43308586134421,3.12944935048041,2.37930891110613,1.10893722488278,2.14667024539937,0.121358576216037
2,2018,-60.8851377595551,3.13116522262699,2.38414246131183,1.12402518544063,2.14734695753755,0.139838200214872
2,2019,0,3.13229347857679,2.38385433953863,1.12647876602545,2.14667024539937,0.109582691894952
2,2020,0,3.1262309549654,2.36923399422334,1.10025769471773,2.15849289863261,0.0707323626220351
2,2021,0,3.13005172988752,2.38855640634287,1.09466682718676,2.15976158191168,0.117315345036619
2,2022,0,3.1337427053651,2.40785513228626,1.08026974371691,2.15976158191168,0.117315345036619
2,2023,0,3.13219493831945,2.39516532735415,1.09311572957262,2.15976158191168,0.117315345036619
2,2024,0,3.13117896118511,2.38489583788256,1.09311572957262,2.15976158191168,0.117315345036619
3,1994,18.8480768249708,3.09578664702381,2.39211971176236,0.962813508836913,0.739577205043417,0.0233033443934655
3,1995,28.6820862031603,3.09772368740997,2.39707780238529,0.962813508836913,0.935773481689307,0.0211338349348174
3,1996,3.74173525928582,3.09873016949285,2.40141085428898,0.962813508836913,0.892623316306342,0.0226118685470299
3,1997,27.0719788036302,3.1018596626327,2.41087280800383,0.932686807593755,0.845824199178048,0.0203799622950753
3,1998,2.42954637638455,3.10341051111074,2.4094785330164,0.900739018651342,0.935773481689307,0.0234024365559749
3,1999,5.66044319187672,3.10632063587979,2.41013594323605,0.921517058841029,0.975656706920104,0.0228195657582
3,2000,4.48252049473216,3.10936004780808,2.43264936522239,0.941518509868489,0.975656706920104,0.0246109015649052
3,2001,14.8404636619658,3.11002762658865,2.42936253889585,0.94783621769643,1.04695774510357,0.0209939569059793
3,2002,0.804830172145476,3.11113465162153,2.42492376283866,0.954078030430347,1.07895118288016,0.0236352343442649
3,2003,-22.6655648658451,3.11168046611067,2.42051168740037,0.948508938402358,1.13681806866811,0.0216893889807416
3,2004,23.1714685790496,3.11441068922475,2.42599506656491,0.94040845128092,1.16308559819519,0.0158623255006148
3,2005,5.06987630192709,3.11595629609298,2.43543963426119,0.917915517604257,1.27375309807593,0.0157271456112266
3,2006,-13.6257140422102,3.11760168137147,2.44137728847985,0.903561130694586,1.34378765724865,0.0192796987577806
3,2007,15.3934933583934,3.12014004709033,2.44469073609401,0.942114039224509,1.41550401537368,0.0190707818626884
3,2008,0.763242009996377,3.11983677410575,2.45411747318721,0.950168834715208,1.48520724747297,0.0183605638185932
3,2009,-13.2481251697295,3.11742769218021,2.42369717381695,0.966812141436295,1.5673382656245,0.0173150964248532
3,2010,-3.73911923562593,3.11898229991217,2.44206305449238,0.98246002340309,1.65615849738557,0.0469372299612838
3,2011,-8.33459120161158,3.11952190624276,2.4537750443094,0.98885225422173,1.68402236463627,0.0657507335158492
3,2012,12.5021232995517,3.11916505513371,2.45336871159267,0.994042002332516,1.73236004120165,0.0632880125924497
3,2013,-1.64615733509982,3.11901833156896,2.4503465858502,0.996975569387446,1.75759633923107,0.0590534083565664
3,2014,-2.44568489517881,3.12017011963576,2.45142719461562,1.02958718525788,1.78778236814407,0.0680015923640045
3,2015,-1.63619601336594,3.12094882787639,2.44759865343675,0.996776840052343,1.79822858334139,0.0352372143169912
3,2016,1.20638391737128,3.12154757221202,2.45195064772401,0.973273641850378,1.79131332634093,0.0303686678189245
3,2017,-8.50990875718337,3.12249625407831,2.46015047355597,0.944255309299057,1.8082526214155,0.0371331263769564
3,2018,-55.8659108938537,3.12373114368974,2.46153964101488,0.951532888387856,1.83897926169613,0.0484109359383436
3,2019,0,3.12537464078385,2.45868120716873,0.950552582850495,1.82410097596911,0.0422176844208178
3,2020,0,3.12067967849576,2.44966739889421,0.947089941240134,1.88117362914884,0.0284799361534563
3,2021,0,3.12564849297789,2.47042472263856,0.93235297598774,1.86622076519451,0.0448613158007993
3,2022,0,3.12833727364369,2.48292363831238,0.955395267514584,1.86622076519451,0.0448613158007993
3,2023,0,3.12907943059661,2.45907225513659,0.933852580028477,1.86622076519451,0.0448613158007993
3,2024,0,3.12942807210083,2.45181528079186,0.933852580028477,1.86622076519451,0.0448613158007993
4,1994,14.7686562539444,3.09932558621285,2.28424095620918,1.06235349053413,2.04343546634488,1.27130906996711
4,1995,17.8669733204084,3.10077515137939,2.2982592216407,1.06235349053413,2.04571663798269,1.27110384065057
4,1996,68.4387922832594,3.10134061657547,2.30167409478091,1.06235349053413,2.04228527101219,1.38899917018056
4,1997,30.1643580335339,3.10420757598942,2.31279050158177,1.07308078204151,2.03879544362212,1.31251368752728
4,1998,22.6540786518133,3.10688046611255,2.32237935269043,1.08356138298295,2.04112858074892,1.07744629952739
4,1999,34.113388421719,3.11062448747389,2.32736082996635,1.07592537315523,2.04343546634488,1.24621658413197
4,2000,8.55537763911885,3.11424753156968,2.33363110204228,1.0681588669636,2.020401290664,1.54299052629409
4,2001,1.87030274469116,3.11493125691148,2.32303223943788,1.06751131600861,2.01388930193121,1.42787089493841
4,2002,6.823302422718,3.11658682075032,2.31636522241008,1.06686284876097,2.01782079972786,1.33875454731952
4,2003,-35.2169035643616,3.11737456839798,2.30048524980507,1.07804069878796,2.01256222375706,1.49843045664272
4,2004,9.04882531878419,3.11924044955151,2.30148316061248,1.07496203149962,2.0216796577065,1.52794465607025
4,2005,33.3838731296852,3.12119054429375,2.30025508813128,1.06327944831262,2.03643550095115,1.61618174261796
4,2006,-5.24071449124917,3.12258954115887,2.2953268011457,1.10914773259039,2.03524529974926,1.49384607379861
4,2007,-40.8097786039751,3.12351971458356,2.2900617962027,1.10799588922264,2.03643550095115,1.47460734159339
4,2008,35.2384685389303,3.12343768625472,2.29228531181747,1.10779108054086,2.03643550095115,1.58090230055715
4,2009,-24.5271210858655,3.11982696663623,2.26462230469156,1.10788773089439,2.04343546634488,1.14301630461853
4,2010,-8.05387266256829,3.12152930235278,2.27060886705842,1.10842718805847,2.03404818161825,1.194353381317
4,2011,-1.9231666222628,3.12338770947272,2.27820865764597,1.08725482709608,2.03524529974926,1.29134957159156
4,2012,-2.38408836273492,3.12396440876841,2.27852247123762,1.09605718750757,2.03879544362212,0.991917438970014
4,2013,17.3147436444661,3.12505756246854,2.27733797510475,1.09339774298163,2.04343546634488,1.08331884481472
4,2014,-25.7234178284756,3.1266625255351,2.28420062247291,1.13308891614771,2.04343546634488,1.07539379736552
4,2015,5.43689923107211,3.12656407558857,2.28970301309281,1.11089384865929,2.04457923343498,0.321503749624216
4,2016,4.1694661002538,3.12647795338819,2.28725718074516,1.10909904893892,2.04228527101219,0.670667712925192
4,2017,-9.78525155415421,3.12804720807301,2.28644766733563,1.09813997185142,2.05020391123488,0.891231538157735
4,2018,-77.1167945391923,3.12915950492873,2.29101607165582,1.08360612143981,2.04457923343498,1.10831548336749
4,2019,0,3.12953390233301,2.28972296230987,1.08502134733616,2.04571663798269,1.1457143116346
4,2020,0,3.12405871411225,2.27379766030327,1.05324325260465,2.06205606444002,0.911089240265628
4,2021,0,3.12863626990322,2.27738937090194,1.04459668776613,2.06100683106413,1.57123431290881
4,2022,0,3.13064396867969,2.29316038856692,1.03508941879818,2.06100683106413,1.57123431290881
4,2023,0,3.12943315868847,2.29111360153866,1.00290936847051,2.06100683106413,1.57123431290881
4,2024,0,3.12819302540605,2.28659857068008,1.00290936847051,2.06100683106413,1.57123431290881
5,1994,9,2.94732970246501,2.243458882027,0.852484803705022,2.1520169759168,1.56613129840462
5,1995,4,2.95503308718191,2.25077053586269,0.852484803705022,2.14802124641651,1.67630120187837
5,1996,1.74574312188794,2.96068918108227,2.24782534895278,0.852484803705022,2.13405585647874,1.57199396566127
5,1997,0.928476690885259,2.96665585833961,2.24851567419609,0.848582374916121,2.11740995272707,1.54278974977238
5,1998,4.63046179884774,2.96952265899157,2.24749740757393,0.84465364594888,2.11582265475223,1.27600664708308
5,1999,9.4747291150343,2.96795284763466,2.25080148382183,0.883231605184323,2.11016219340024,1.44866058055944
5,2000,8.6066296582387,2.97169491695806,2.26545500908193,0.919320962092728,2.12816886746849,1.56500670465914
5,2001,-0.391396843832065,2.97368477552682,2.27705626711392,0.918532894268343,2.1333298466237,1.47889236683252
5,2002,6.47602228445988,2.97577160937241,2.27816034966138,0.917743668037885,2.14046807346474,1.45182009632905
5,2003,0.71890164269213,2.97939614365585,2.28826806510943,0.882293723818646,2.12965772564475,1.57613000337811
5,2004,31.6718468415238,2.98490809915822,2.30062514815759,0.877001251455734,2.12816886746849,1.80384718714081
5,2005,6.57951694959769,2.98961649623806,2.30668172616316,0.897189932573255,2.13477910751371,1.81138608618373
5,2006,42.9814265108899,2.99451972804764,2.31113408961299,0.884157371433394,2.13906174557631,1.97868931014158
5,2007,28.5907058331722,2.99856663787711,2.31960981346589,0.890457930320958,2.12132194310043,1.97558995607541
5,2008,1.42071815282738,3.00126879762052,2.32870988140453,0.897255073771786,2.12363151328421,1.91533578145831
5,2009,8.05561947451629,2.99915037427725,2.29127489582236,0.889963103867426,2.12891474635504,1.77658494961599
5,2010,-3.22233088367406,3.00379438005961,2.30013712029686,0.903920287054225,2.0921206616936,1.87352157845171
5,2011,-11.1106930476906,3.00878042087418,2.30782470135131,0.920352691756934,2.10768475400264,1.87787990372182
5,2012,5.33683852874016,3.01370508211478,2.2956312091537,0.930631472493431,2.11976667016162,1.78615648555591
5,2013,3.99146103126089,3.01595733882122,2.28657809191798,0.916841349105607,2.11898429591004,1.73069039241215
5,2014,4.14747033097229,3.01671955534895,2.28808827066006,0.955583985344778,2.0921206616936,1.69328178966584
5,2015,11.5427622067309,3.01780092578161,2.26766894251683,0.901412760584328,2.07423745216549,1.48983540439985
5,2016,-3.98986032649615,3.01831646073066,2.25591269566891,0.773588882529189,2.06925145316803,1.38937773844023
5,2017,-10.3876014155548,3.01808685256474,2.25579545235746,0.785053085331681,2.06413828843198,1.59788530748574
5,2018,-65.2610143960389,3.02015982689192,2.26357418378505,0.762445942474192,2.0781385355525,1.6340163897337
5,2019,0,3.0192182018559,2.26156366898843,0.753427409079936,2.07619753492269,1.28680210916158
5,2020,0,3.01214136067968,2.26359473583813,0.756783967296894,2.08940221773378,1.61088360753225
5,2021,0,3.02217721490028,2.28575518518891,0.733709456013346,2.0651713813216,1.97163644414111
5,2022,0,3.0237648462079,2.31505590000461,0.605499268323368,2.0651713813216,1.97163644414111
5,2023,0,3.02374581808204,2.2723527860027,0.560423294415717,2.0651713813216,1.97163644414111
5,2024,0,3.02575433204058,2.28256815640011,0.560423294415717,2.0651713813216,1.97163644414111
6,1994,6.94022093788567,2.89365580510889,2.15923953276373,-0.648250870980694,2.14530948662224,1.25740031057131
6,1995,5.42137476548394,2.89714086258944,2.15655574414218,-0.648250870980694,2.14324976533627,1.37840323071116
6,1996,3.14285714285714,2.89737597568714,2.16004021422984,-0.648250870980694,2.14393883905945,1.45496488382789
6,1997,11.7491384161191,2.89911599198228,2.15719674030029,-0.618505359700224,2.08006079324521,1.36938366403421
6,1998,3.29794945204369,2.89777174963863,2.15918491283115,-0.587619546943986,2.08101499710654,1.17668865034667
6,1999,11.9908024219818,2.89111573902333,2.16070292760287,-0.675421763093581,2.10933988701033,1.51715300802992
6,2000,11.4734116660099,2.89249276624545,2.13741071617079,-0.753892094022094,2.1000574603019,1.63116647234924
6,2001,20.2994279536222,2.89259448759966,2.14599865810191,-0.70219686529583,2.09301853488707,1.47439675957917
6,2002,21.5729073433417,2.8936276089692,2.13964410079837,-0.646433799462986,2.10601540889726,1.47994698923994
6,2003,8.95691537141109,2.89620279884789,2.16299657907558,-0.639854977857946,2.12209488866352,1.53910830746205
6,2004,40.2646734047656,2.90029878778791,2.15889617721899,-0.61015912985704,2.10933988701033,1.63973880444643
6,2005,12.5570155999226,2.90392876546033,2.16854499599851,-0.566237519962925,2.10851408305497,1.65972233203672
6,2006,19.1635110113829,2.90956902871766,2.1814604021799,-0.471083461640868,2.12209488866352,1.71362246824338
